72,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box box box LP LP LP,affine,box,0.008079,relu,box,1.411191,affine,box,0.000104,relu,box,0.386484,affine,box,0.000118,relu,box,0.374271,affine,box,0.000117,relu,box,0.359288,affine,box,0.000131,relu,LP,0.393146,affine,LP,0.252177,relu,LP,0.211173,,3.610365152359009
73,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box box box box box box,affine,LP,0.01826,relu,LP,18.060159,affine,box,9.346512,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,
74,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box box box box box LP,affine,LP,0.019302,relu,box,19.352246,affine,box,9.228772,relu,box,0.458374,affine,box,0.000105,relu,box,0.418912,affine,box,0.000102,relu,box,0.436935,affine,box,0.000251,relu,box,0.413499,affine,box,0.000102,relu,LP,0.02055,,30.362836122512817
75,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box box box box LP LP,affine,box,0.019143,relu,box,1.474432,affine,box,0.000131,relu,box,0.377285,affine,box,0.000117,relu,box,0.390387,affine,box,0.000388,relu,box,0.368341,affine,box,0.000186,relu,box,0.354143,affine,LP,0.000129,relu,LP,0.272859,,3.288010835647583
76,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box box box box box box,affine,LP,0.01827,relu,box,17.145042,affine,box,9.269373,relu,box,0.357571,affine,box,9.8e-05,relu,box,0.368896,affine,box,9.9e-05,relu,box,0.375718,affine,box,9.4e-05,relu,box,0.364279,affine,box,9.9e-05,relu,box,0.017966,,27.92037534713745
77,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box box box box box LP,affine,box,0.0079,relu,box,1.448526,affine,box,9.9e-05,relu,box,0.36294,affine,box,0.000123,relu,box,0.394714,affine,box,0.000115,relu,box,0.35814,affine,box,0.000196,relu,box,0.36143,affine,box,0.00012,relu,LP,0.017811,,2.9769206047058105
78,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box box box box box box,affine,box,0.008845,relu,box,1.473475,affine,box,0.0001,relu,box,0.378305,affine,box,0.000181,relu,box,0.38601,affine,box,0.000119,relu,box,0.369309,affine,box,0.000134,relu,box,0.39734,affine,box,0.000129,relu,box,0.018485,,3.0352699756622314
79,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.1 LP LP LP LP LP LP LP LP LP LP LP LP,affine,LP,0.018158,relu,LP,17.964813,affine,LP,9.400587,relu,LP,4.663002,affine,LP,76.602064,relu,LP,4.679026,affine,LP,658.747118,relu,LP,4.535446,affine,LP,2599.310762,relu,LP,4.731799,affine,LP,7501.957218,relu,LP,0.226223,,11514.239068508148
8,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box LP LP LP LP LP LP LP,affine,LP,0.014086,relu,LP,13.633276,affine,LP,5.039902,relu,LP,1.050932,affine,box,11.784943,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
80,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.1 LP LP LP LP LP LP LP LP LP LP LP box,affine,LP,0.022687,relu,LP,17.366006,affine,LP,9.351175,relu,LP,4.159779,affine,LP,75.174241,relu,LP,4.366355,affine,LP,657.743668,relu,LP,4.338851,affine,LP,2657.037773,relu,LP,4.316705,affine,LP,8918.794019,relu,box,0.917861,,13814.282993555069
81,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.1 LP LP LP LP LP LP LP LP LP LP box LP,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,box,error,relu,LP,error,
9,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box LP LP LP LP LP LP LP LP,affine,LP,0.014729,relu,LP,13.956818,affine,LP,5.050193,relu,box,1.071774,affine,LP,11.899047,relu,LP,3.593898,affine,LP,1.013488,relu,LP,2.873681,affine,LP,18.821062,relu,LP,3.336759,affine,LP,202.461691,relu,LP,0.179692,,301.7210519313812
